% selection
@RELATION myRel

@ATTRIBUTE IMPACT_TYPE NUMERIC
@ATTRIBUTE ENVIRONMENT NUMERIC
@ATTRIBUTE LIGHT NUMERIC
@ATTRIBUTE ROAD_SURFACE_CONDITION NUMERIC
@ATTRIBUTE NO_OF_PEDESTRIANS NUMERIC
@ATTRIBUTE X NUMERIC
@ATTRIBUTE Y NUMERIC
@ATTRIBUTE class REAL

@DATA
3.0,1.0,5.0,6.0,0.0,0.4471806078866871,0.5650561813977788,0.0
3.0,1.0,7.0,6.0,0.0,0.7532018230215254,0.8303192381639946,0.0
7.0,1.0,7.0,5.0,1.0,0.6241099898072431,0.7962835112033559,0.0
2.0,1.0,7.0,1.0,0.0,0.6707147307496752,0.6632734607111246,0.0
7.0,1.0,7.0,4.0,1.0,0.6029854163519648,0.8038013502960126,0.0
5.0,1.0,3.0,4.0,0.0,0.5897165279438319,0.7210163422949165,0.0
2.0,1.0,1.0,1.0,0.0,0.501783508509928,0.6731920016558348,0.0
2.0,1.0,1.0,2.0,0.0,0.7712418401952972,0.7182649969856811,0.0
2.0,1.0,1.0,1.0,0.0,0.5559204431252258,0.4515019800331999,0.0
5.0,2.0,7.0,2.0,0.0,0.4694892983199344,0.5477252046785281,0.0
2.0,4.0,7.0,6.0,0.0,0.744432385186145,0.8858552542034488,0.0
2.0,4.0,7.0,6.0,0.0,0.7396007741539519,0.8931935659488488,0.0
7.0,2.0,1.0,2.0,1.0,0.6425295049102973,0.6861843570074768,0.0
5.0,2.0,5.0,2.0,0.0,0.558751780396836,0.7383525267529478,0.0
7.0,1.0,7.0,1.0,0.0,0.2570574930582996,0.6869522274081845,0.0
5.0,1.0,1.0,1.0,0.0,0.6309904069430834,0.7129559783929125,0.0
7.0,1.0,5.0,1.0,1.0,0.6460710602897528,0.7658151181444595,0.0
5.0,1.0,7.0,1.0,0.0,0.5535063548671015,0.7637654047417612,0.0
5.0,1.0,1.0,1.0,0.0,0.5923549009339313,0.7648497972325288,0.0
4.0,1.0,1.0,1.0,0.0,0.5895194441492668,0.8005487478107085,0.0
3.0,1.0,1.0,1.0,0.0,0.6259790383736572,0.7650934274082033,0.0
3.0,1.0,1.0,1.0,0.0,0.5433228352066122,0.6814744747942143,0.0
3.0,1.0,1.0,1.0,0.0,0.6365202635249405,0.7962177819833299,0.0
5.0,1.0,1.0,1.0,0.0,0.6295948867527041,0.8312530497922666,0.0
5.0,1.0,1.0,1.0,0.0,0.608127848098853,0.6949801456192262,0.0
3.0,1.0,1.0,1.0,0.0,0.6084037017958597,0.7346258721874079,0.0
2.0,1.0,1.0,1.0,0.0,0.7979377619965033,0.9436511660102412,0.0
3.0,1.0,1.0,1.0,0.0,0.6492158760648428,0.6862237353979879,0.0
2.0,2.0,7.0,2.0,0.0,0.7968685672814884,0.8685797226522709,0.0
5.0,2.0,1.0,2.0,0.0,0.5610121743642864,0.6915992389078838,0.0
2.0,1.0,7.0,1.0,0.0,0.6469180931681846,0.6035394651067492,0.0
7.0,3.0,1.0,2.0,1.0,0.6368149623859152,0.8366072623576173,0.0
7.0,1.0,1.0,2.0,0.0,0.3558910311362755,0.5160710900038765,0.0
7.0,2.0,7.0,2.0,0.0,0.5222904016060621,0.5470366496175387,0.0
3.0,1.0,1.0,1.0,0.0,0.6044386704813656,0.7428339584454591,0.0
2.0,7.0,1.0,2.0,0.0,0.6482985053005672,0.7337674167031736,0.0
5.0,2.0,1.0,2.0,0.0,0.41194144144358796,0.5978892821270136,0.0
3.0,1.0,1.0,2.0,0.0,0.8191372884311976,0.8717403765135998,0.0
2.0,2.0,5.0,2.0,0.0,0.7345370241533553,0.7550252584364898,0.0
5.0,2.0,7.0,2.0,0.0,0.7931728077352496,0.8807178774229669,0.0
3.0,2.0,7.0,2.0,0.0,0.5485743840148594,0.6452513004191899,0.0
2.0,3.0,7.0,2.0,0.0,0.640615969653318,0.8580795742152816,0.0
7.0,1.0,7.0,1.0,1.0,0.7598720079921888,0.8177625914785693,0.0
3.0,1.0,3.0,1.0,0.0,0.4832671681719134,0.4073816723310841,0.0
7.0,2.0,1.0,2.0,1.0,0.6024689773743672,0.8196548570320488,0.0
3.0,1.0,1.0,1.0,0.0,0.5712697404254081,0.6585664205761077,0.0
3.0,1.0,5.0,1.0,0.0,0.565549327177969,0.7272109064703471,0.0
2.0,2.0,7.0,2.0,0.0,0.6042557548096328,0.8168860978329633,0.0
7.0,1.0,3.0,1.0,0.0,0.095478019574478,0.8270445068960441,0.0
3.0,1.0,1.0,1.0,0.0,0.5567467462041629,0.6929758726120667,0.0
3.0,1.0,1.0,1.0,0.0,0.6689214905155899,0.8532775790960585,0.0
2.0,1.0,1.0,1.0,0.0,0.5916754135833857,0.3269201372234249,0.0
7.0,1.0,7.0,1.0,0.0,0.4840533411419034,0.4083003864454184,0.0
2.0,1.0,1.0,1.0,0.0,0.6377433824513989,0.8249772153215531,0.0
2.0,1.0,1.0,1.0,0.0,0.8018811211937393,0.9320727692285544,0.0
1.0,1.0,1.0,1.0,0.0,0.565580746506277,0.5785451611737074,0.0
3.0,1.0,5.0,1.0,0.0,0.5838368498900905,0.4341308692263084,0.0
5.0,1.0,5.0,1.0,0.0,0.5079151654309717,0.6913494974425305,0.0
3.0,1.0,7.0,1.0,0.0,0.4966261950519151,0.67090884356017,0.0
3.0,1.0,1.0,1.0,0.0,0.6295674380250356,0.8237332557440453,0.0
3.0,2.0,7.0,4.0,0.0,0.5616787313519964,0.7295617323133996,0.0
7.0,3.0,7.0,2.0,2.0,0.5462871381607011,0.7514770798135544,0.0
7.0,3.0,7.0,4.0,0.0,0.5100083224170611,0.5011109486727321,0.0
4.0,3.0,7.0,4.0,0.0,0.4119414378696904,0.5978892821270136,0.0
7.0,4.0,7.0,4.0,0.0,0.7849214969486056,0.5605415976018406,0.0
7.0,2.0,7.0,2.0,0.0,0.6135957797506748,0.814315413416665,0.0
2.0,3.0,1.0,3.0,0.0,0.4088815605449288,0.5364793803362602,1.0
2.0,3.0,1.0,2.0,0.0,0.6189208710399425,0.8187511254342326,0.0
7.0,3.0,1.0,4.0,0.0,0.31359393919322365,0.3504202636959093,0.0
2.0,1.0,7.0,1.0,0.0,0.4324709954354171,0.589364328786786,0.0
2.0,1.0,1.0,1.0,0.0,0.9289089949770056,0.6592379724521749,0.0
2.0,1.0,1.0,1.0,0.0,0.5445120295022896,0.7162217398647783,0.0
7.0,1.0,1.0,1.0,1.0,0.670689668194548,0.6780728521252399,0.0
7.0,1.0,7.0,2.0,1.0,0.6075201925235003,0.7709282961893821,0.0
3.0,1.0,7.0,2.0,0.0,0.6100218531947545,0.7625496030955645,0.0
7.0,2.0,7.0,9.0,0.0,0.6823221616459758,0.780259118352177,0.0
2.0,1.0,7.0,2.0,0.0,0.5897220674856767,0.7210188886655828,0.0
2.0,1.0,1.0,2.0,0.0,0.7786145784539702,0.8678419487102218,0.0
5.0,1.0,1.0,1.0,0.0,0.6250203890878891,0.7080897983043002,0.0
3.0,1.0,1.0,1.0,0.0,0.7698826093648519,0.9108969370594197,0.0
5.0,1.0,1.0,1.0,0.0,0.5844206211053447,0.7898207566962725,0.0
5.0,1.0,7.0,1.0,0.0,0.6674317099576896,0.7188820236727338,0.0
3.0,2.0,1.0,2.0,0.0,0.6422938802000813,0.6786821575592654,0.0
5.0,1.0,7.0,1.0,0.0,0.5581766651624527,0.6706944884332273,0.0
5.0,1.0,1.0,1.0,0.0,0.5984066740876672,0.7117370389608908,0.0
5.0,1.0,1.0,1.0,0.0,0.5351308463609854,0.5092080788817555,0.0
2.0,0.0,1.0,1.0,0.0,0.6964172197075218,0.6226291297019202,0.0
2.0,1.0,1.0,1.0,0.0,0.6369214049802983,0.8177817796137958,0.0
7.0,1.0,1.0,1.0,2.0,0.6295074453825,0.7117393553368174,0.0
3.0,1.0,1.0,1.0,0.0,0.627668528349826,0.7065462212524379,0.0
2.0,0.0,1.0,1.0,0.0,0.8609110080345994,0.6475345570840432,0.0
7.0,1.0,1.0,1.0,1.0,0.5923089572842954,0.7650015773534307,0.0
2.0,1.0,1.0,1.0,0.0,0.6355841726831253,0.7073332797883579,0.0
7.0,1.0,1.0,1.0,0.0,0.7708774026720366,0.9152666570057876,0.0
2.0,1.0,1.0,1.0,0.0,0.5957258003029713,0.7865673985138528,0.0
5.0,1.0,1.0,1.0,0.0,0.5659780233866352,0.6984956485564453,0.0
1.0,1.0,7.0,1.0,0.0,0.8324973302982208,0.8714688676859765,0.0
7.0,2.0,7.0,2.0,0.0,0.6803051822950046,0.6068841640697968,0.0
7.0,2.0,7.0,2.0,1.0,0.8122526719652488,0.8579940325885076,0.0
3.0,2.0,7.0,2.0,0.0,0.7107367709784241,0.5767768792301808,0.0
5.0,2.0,1.0,2.0,0.0,0.6061327886553993,0.4002608206420177,0.0
4.0,2.0,1.0,2.0,0.0,0.6869017282894037,0.7977319525608095,0.0
2.0,1.0,1.0,2.0,0.0,0.6147159263376745,0.820690605628613,0.0
0.0,1.0,1.0,1.0,0.0,0.706589357694293,0.7608570058600463,0.0
3.0,1.0,1.0,1.0,0.0,0.5253678112829387,0.7287238120765949,0.0
3.0,7.0,1.0,2.0,0.0,0.4163319893888584,0.6424439185266948,0.0
5.0,1.0,1.0,2.0,0.0,0.6442713036483783,0.7304518449350894,0.0
3.0,1.0,1.0,1.0,0.0,0.6656158946014603,0.7741812600950341,0.0
3.0,1.0,5.0,1.0,0.0,0.6425324045328464,0.6861608646844246,0.0
5.0,7.0,7.0,1.0,0.0,0.6017449258987995,0.528145996212416,0.0
7.0,7.0,7.0,2.0,1.0,0.6785939546801147,0.7128397324641753,0.0
4.0,1.0,7.0,1.0,0.0,0.5513008285725043,0.5269701479436435,0.0
5.0,1.0,1.0,1.0,0.0,0.6177415311722525,0.7464006680756654,0.0
5.0,1.0,1.0,1.0,0.0,0.79809891501223,0.4237220287135699,0.0
5.0,1.0,1.0,1.0,0.0,0.6051346489884201,0.7174704307632851,0.0
7.0,1.0,1.0,1.0,1.0,0.530883523567951,0.7110304785949637,0.0
2.0,1.0,1.0,1.0,0.0,0.5962384140184476,0.7853863096499509,0.0
1.0,1.0,1.0,1.0,0.0,0.7152009245435771,0.2695625625945155,0.0
6.0,1.0,7.0,1.0,0.0,0.633484905522816,0.6694813152986967,0.0
2.0,1.0,7.0,1.0,0.0,0.6286419437906865,0.8375129489109838,0.0
3.0,2.0,1.0,2.0,0.0,0.6044371265574453,0.7428354698396475,0.0
5.0,2.0,1.0,2.0,0.0,0.6711136945098728,0.7862062738663695,0.0
2.0,2.0,1.0,2.0,0.0,0.5156798614185325,0.698085107889483,0.0
3.0,2.0,1.0,2.0,0.0,0.5953449633532504,0.7222668731515824,0.0
7.0,1.0,1.0,2.0,1.0,0.630202028878049,0.6766153095460794,0.0
5.0,1.0,1.0,1.0,0.0,0.5668005154990432,0.7750358878091532,0.0
5.0,1.0,1.0,1.0,0.0,0.6334086838096225,0.7056019612902702,0.0
3.0,1.0,1.0,1.0,0.0,0.6461307003076886,0.68254232408961,0.0
3.0,1.0,1.0,1.0,0.0,0.5959882137610322,0.6015514395873679,0.0
3.0,1.0,1.0,1.0,0.0,0.6264265761723937,0.4681537986207331,0.0
5.0,1.0,1.0,1.0,0.0,0.5807745649494009,0.695653948158423,0.0
2.0,1.0,1.0,1.0,0.0,0.6418422931749506,0.7811023777533137,0.0
3.0,1.0,7.0,1.0,0.0,0.7763877648317958,0.8701332880484642,0.0
3.0,1.0,1.0,1.0,0.0,0.6774866502998025,0.8192946687918408,0.0
3.0,1.0,7.0,1.0,0.0,0.6780841333702483,0.8199477225170142,0.0
7.0,1.0,7.0,1.0,2.0,0.521948417692415,0.6634206245084187,0.0
5.0,1.0,7.0,1.0,0.0,0.6561951174359049,0.8124772459190409,0.0
4.0,1.0,7.0,1.0,0.0,0.6870987513277029,0.7979213368268603,0.0
7.0,1.0,1.0,1.0,0.0,0.6580668488083905,0.4504097512920424,0.0
7.0,1.0,1.0,1.0,1.0,0.6980708861217915,0.8576693785404927,0.0
5.0,1.0,1.0,1.0,0.0,0.6170382035396837,0.7823794894342908,0.0
2.0,1.0,1.0,1.0,0.0,0.5717333012000196,0.6570469108342678,0.0
3.0,1.0,1.0,1.0,0.0,0.4364712010536804,0.5754474765951159,0.0
2.0,1.0,1.0,1.0,0.0,0.535029895656475,0.6882102166667323,0.0
2.0,1.0,1.0,1.0,0.0,0.6442970059312412,0.8415372002825166,0.0
2.0,1.0,1.0,1.0,0.0,0.813516178321307,0.8915119920341681,0.0
7.0,1.0,1.0,1.0,0.0,0.7794824042707607,0.9264741215058052,0.0
3.0,1.0,1.0,1.0,0.0,0.5167968939491052,0.5324826790526913,0.0
7.0,1.0,1.0,1.0,1.0,0.605602114842207,0.816122548048341,0.0
3.0,1.0,1.0,1.0,0.0,0.6655247447164685,0.7744930837204436,0.0
3.0,1.0,1.0,1.0,0.0,0.7881567108988161,0.8970706370948704,0.0
5.0,1.0,1.0,1.0,0.0,0.3744468844901885,0.6071310634568903,0.0
3.0,1.0,5.0,1.0,0.0,0.6640234907548024,0.8185704152567155,0.0
5.0,1.0,7.0,1.0,0.0,0.3848412129047256,0.5719642714951192,0.0
3.0,1.0,7.0,1.0,0.0,0.8685822370599876,0.98787916054998,0.0
7.0,1.0,7.0,1.0,1.0,0.591716748095946,0.7748860626437732,0.0
7.0,1.0,1.0,1.0,1.0,0.5143364045824041,0.7018634127094003,0.0
2.0,1.0,7.0,1.0,0.0,0.6598942197680397,0.8153189791734691,0.0
3.0,1.0,1.0,1.0,0.0,0.6375052929428859,0.7886872603218364,0.0
3.0,1.0,1.0,1.0,0.0,0.6428423806163206,0.679159593848297,0.0
3.0,1.0,7.0,1.0,0.0,0.5703868720720839,0.574283358059688,0.0
3.0,1.0,1.0,1.0,0.0,0.6423552273499453,0.6787343335159761,0.0
7.0,1.0,7.0,1.0,0.0,0.6321573501500319,0.152465209635551,0.0
7.0,1.0,1.0,1.0,0.0,0.1092720279583652,0.7091481192448583,0.0
3.0,1.0,1.0,1.0,0.0,0.669489387667384,0.7673783433210417,0.0
5.0,1.0,1.0,1.0,0.0,0.5009698069952142,0.6852055814013767,0.0
3.0,1.0,1.0,1.0,0.0,0.6498585058056783,0.8269656515458621,0.0
7.0,1.0,7.0,1.0,1.0,0.6159415589057007,0.8090309714080632,0.0
7.0,1.0,7.0,1.0,1.0,0.5712913946731764,0.5347713241664707,0.0
3.0,2.0,7.0,2.0,0.0,0.6232206622289969,0.7270331533684526,0.0
5.0,7.0,3.0,2.0,0.0,0.6635366436523524,0.7328608265989089,0.0
5.0,1.0,1.0,1.0,0.0,0.7920410829101447,0.8800637722930844,0.0
7.0,1.0,7.0,1.0,1.0,0.6794051068142792,0.8517824159436032,1.0
2.0,1.0,7.0,1.0,0.0,0.6377901123585872,0.8164196848647691,0.0
3.0,1.0,1.0,1.0,0.0,0.6734590054842648,0.7474407372883292,0.0
3.0,1.0,1.0,1.0,0.0,0.6076270020380745,0.4530245782762421,0.0
5.0,1.0,7.0,1.0,0.0,0.6492153352149508,0.686225164651205,0.0
5.0,1.0,7.0,1.0,0.0,0.5716495647707056,0.7058904240181931,0.0
5.0,1.0,7.0,1.0,0.0,0.6725753949514646,0.8255395032530259,0.0
7.0,1.0,1.0,1.0,1.0,0.5009702620715553,0.6852069285136366,0.0
5.0,1.0,1.0,1.0,0.0,0.3702886649299115,0.5280872489765187,0.0
7.0,1.0,1.0,1.0,1.0,0.5422001046913847,0.7463176235350062,0.0
2.0,1.0,1.0,1.0,0.0,0.587015951259656,0.4761401699191481,0.0
3.0,1.0,1.0,1.0,0.0,0.7125860749498827,0.8152707295560901,0.0
3.0,1.0,5.0,1.0,0.0,0.6090210890953704,0.7905595163302053,0.0
3.0,1.0,1.0,1.0,0.0,0.6728358868437194,0.7048582896251645,0.0
3.0,1.0,7.0,1.0,0.0,0.7529187250333447,0.8668526097728488,0.0
2.0,1.0,7.0,1.0,0.0,0.627747573442412,0.8234680882008263,0.0
7.0,1.0,7.0,1.0,1.0,0.4248897714563729,0.6154732695230365,0.0
2.0,1.0,1.0,1.0,0.0,0.32232052122680965,0.8332728803028857,0.0
3.0,1.0,1.0,1.0,0.0,0.7931726600141333,0.8807176309999676,0.0
3.0,1.0,1.0,1.0,0.0,0.6553984145712111,0.8488806211974804,0.0
3.0,1.0,1.0,1.0,0.0,0.6660427383396819,0.8202166356893912,0.0
3.0,1.0,1.0,1.0,0.0,0.6244364880210087,0.4348694152936616,0.0
2.0,2.0,1.0,2.0,0.0,0.7941025692037691,0.8950127260214059,0.0
1.0,2.0,1.0,2.0,0.0,0.7872151412714209,0.4630322421948705,0.0
3.0,1.0,1.0,1.0,0.0,0.5445356315244485,0.5615656328932914,0.0
0.0,1.0,1.0,1.0,0.0,0.5600443091869671,0.643695435075287,0.0
5.0,1.0,1.0,1.0,0.0,0.8018811235763375,0.9320727692285544,0.0
2.0,1.0,7.0,1.0,0.0,0.6010986817558228,0.7848407456239812,0.0
3.0,1.0,1.0,1.0,0.0,0.7181209969364549,0.8787179250318502,0.0
3.0,1.0,1.0,1.0,0.0,0.6461304382218378,0.6825436219172474,0.0
2.0,1.0,1.0,1.0,0.0,0.5955892774007179,0.7707890343553032,0.0
3.0,1.0,1.0,1.0,0.0,0.5300377201104185,0.6248473142746604,0.0
2.0,1.0,1.0,1.0,0.0,0.5701363692246408,0.7549326362563988,0.0
3.0,1.0,1.0,1.0,0.0,0.6943303968599253,0.8543838868028786,0.0
3.0,2.0,1.0,2.0,0.0,0.5323949345476322,0.6721776918575699,0.0
3.0,1.0,1.0,1.0,0.0,0.6566834548538063,0.8041677812514365,0.0
2.0,1.0,1.0,1.0,0.0,0.6574711884259079,0.5731976020285146,0.0
2.0,1.0,1.0,1.0,0.0,0.603612597323198,0.7839231157707047,0.0
3.0,1.0,1.0,1.0,0.0,0.6424253734365983,0.6419001287461441,0.0
2.0,1.0,1.0,1.0,0.0,0.6556489007404638,0.6898706474906362,0.0
5.0,1.0,1.0,1.0,0.0,0.4063820096647728,0.5238192688600805,0.0
5.0,1.0,1.0,1.0,0.0,0.4055068454441617,0.5578551765309214,0.0
0.0,1.0,7.0,1.0,0.0,0.6081271952668246,0.6949810163137187,0.0
2.0,1.0,1.0,1.0,0.0,0.6907565012777876,0.8406499133108696,0.0
3.0,1.0,5.0,1.0,0.0,0.3802227324689582,0.6024557297439229,0.0
2.0,1.0,1.0,1.0,0.0,0.4597256759313222,0.493585043334889,0.0
5.0,1.0,7.0,1.0,0.0,0.5254630187334204,0.6235002348985574,0.0
2.0,1.0,1.0,1.0,0.0,0.6695022310653691,0.716437376391184,0.0
7.0,1.0,1.0,1.0,1.0,0.495980676410225,0.6808039743227852,0.0
3.0,1.0,1.0,1.0,0.0,0.5212955249079245,0.6754273865518314,0.0
3.0,1.0,1.0,1.0,0.0,0.6854433706337097,0.7565696733264105,0.0
3.0,1.0,1.0,1.0,0.0,0.5620255960189633,0.5359518380434736,0.0
3.0,1.0,1.0,1.0,0.0,0.6838701431322303,0.8259919522529628,0.0
6.0,2.0,3.0,2.0,0.0,0.6184398529650723,0.8024156482265568,0.0
5.0,2.0,1.0,2.0,0.0,0.7894704209908845,0.8928894471482636,0.0
5.0,2.0,1.0,2.0,0.0,0.6896013161951418,0.7595616588793206,0.0
7.0,1.0,1.0,1.0,0.0,0.5437374967179709,0.7189285319011559,0.0
5.0,1.0,1.0,1.0,0.0,0.5342072665446462,0.7142340100529765,0.0
5.0,1.0,7.0,1.0,0.0,0.5779506280291757,0.5485520030252644,0.0
3.0,1.0,1.0,1.0,0.0,0.5350287508178271,0.688213995152239,0.0
5.0,1.0,1.0,1.0,0.0,0.5691807744303325,0.7573276210955697,0.0
3.0,2.0,1.0,2.0,0.0,0.768381749723261,0.8761839083533971,0.0
1.0,1.0,5.0,1.0,0.0,0.6488837191792998,0.8355770993483276,0.0
5.0,2.0,1.0,2.0,0.0,0.5596769100935939,0.7357885121850103,0.0
1.0,1.0,1.0,1.0,0.0,0.49389906668846,0.5531580261710758,1.0
2.0,1.0,5.0,1.0,0.0,0.595657264853001,0.7087789776367686,0.0
3.0,1.0,1.0,1.0,0.0,0.7093748847417904,0.540362644912932,0.0
2.0,1.0,7.0,1.0,0.0,0.701299736151026,0.4937330285420671,0.0
4.0,2.0,1.0,2.0,0.0,0.6934250069929266,0.8031766844969042,0.0
2.0,1.0,1.0,1.0,0.0,0.601237582491521,0.7532307242326794,0.0
2.0,1.0,7.0,1.0,0.0,0.6461304465609334,0.6825436219172474,0.0
5.0,1.0,7.0,1.0,0.0,0.6688003866004557,0.7197541638458773,0.0
2.0,1.0,1.0,1.0,0.0,0.4600003752592858,0.4080425130220959,0.0
7.0,1.0,7.0,1.0,0.0,0.7371708642495358,0.8293468202705299,0.0
3.0,1.0,1.0,1.0,0.0,0.628840392814273,0.7814258161146483,0.0
6.0,1.0,1.0,1.0,1.0,0.5984418781739196,0.8066914481652105,0.0
3.0,1.0,1.0,1.0,0.0,0.6045826675955626,0.7244469935896659,0.0
7.0,1.0,1.0,1.0,0.0,0.6655338950865577,0.8537183640754478,0.0
7.0,1.0,1.0,1.0,1.0,0.6058577021551566,0.8155926893796277,0.0
4.0,1.0,1.0,1.0,0.0,0.6846917048398682,0.8264347907570908,0.0
2.0,1.0,7.0,1.0,0.0,0.5658128795181812,0.7219083441593739,0.0
2.0,1.0,7.0,1.0,0.0,0.5800844118960287,0.6484715393545173,0.0
2.0,1.0,1.0,1.0,0.0,0.7597333967422255,0.5830198901613954,0.0
5.0,1.0,7.0,1.0,0.0,0.7805336365746047,0.9219015954556512,0.0
3.0,1.0,1.0,1.0,0.0,0.7943395269779261,0.8950928299146454,0.0
2.0,7.0,3.0,1.0,0.0,0.7838094643012861,0.5641798520341723,0.0
7.0,1.0,1.0,1.0,1.0,0.6269117220994129,0.7278043751215506,0.0
5.0,2.0,1.0,2.0,0.0,0.6972286934925043,0.5302173455518187,0.0
5.0,1.0,1.0,1.0,0.0,0.5030406044843367,0.6113323943742301,0.0
7.0,1.0,1.0,1.0,0.0,0.6309846660716527,0.6596565300797295,0.0
2.0,1.0,7.0,1.0,0.0,0.6330142100565679,0.6711096454237975,0.0
3.0,1.0,1.0,1.0,0.0,0.7884904617428514,0.8922819816723829,0.0
5.0,1.0,1.0,1.0,0.0,0.6748524766398116,0.8524617712137257,0.0
3.0,1.0,1.0,1.0,0.0,0.583456185678771,0.7161435252143065,0.0
5.0,1.0,1.0,1.0,0.0,0.5977791964829029,0.8009974511815159,0.0
3.0,2.0,1.0,2.0,0.0,0.5981955770391822,0.8317873605026307,0.0
2.0,2.0,7.0,2.0,0.0,0.6748488491333777,0.8524648761431308,0.0
1.0,1.0,3.0,1.0,0.0,0.6727209240765886,0.7711254017084599,0.0
3.0,1.0,1.0,1.0,0.0,0.5350025184067659,0.6883034138337507,0.0
3.0,1.0,1.0,1.0,0.0,0.6120947926400575,0.7284773562508491,0.0
7.0,1.0,1.0,1.0,1.0,0.6768658749450216,0.8289857449076408,0.0
3.0,1.0,1.0,1.0,0.0,0.4856499109622882,0.6330925775446588,0.0
5.0,1.0,1.0,1.0,0.0,0.5790010371451899,0.6508892772478418,0.0
5.0,1.0,1.0,1.0,0.0,0.4169872552415974,0.5647690657821158,0.0
2.0,1.0,1.0,1.0,0.0,0.6206840130966684,0.8122159718587625,0.0
3.0,1.0,1.0,1.0,0.0,0.6215780248638465,0.7267363615441553,0.0
2.0,2.0,7.0,2.0,0.0,0.5924501143409087,0.7984623338138022,0.0
7.0,2.0,3.0,2.0,1.0,0.5724706189848314,0.7453175898407522,0.0
3.0,2.0,3.0,2.0,0.0,0.6056654431228434,0.8275651493456877,0.0
2.0,2.0,1.0,2.0,0.0,0.6870987549016006,0.7979199075736432,0.0
3.0,2.0,1.0,2.0,0.0,0.5502513284178736,0.5261699632775532,0.0
2.0,2.0,1.0,2.0,0.0,0.479123823174965,0.6273110018376826,0.0
2.0,2.0,1.0,2.0,0.0,0.6206012702109893,0.6395558248976982,0.0
2.0,1.0,1.0,1.0,0.0,0.6870993160035814,0.7979193982995127,0.0
7.0,2.0,1.0,2.0,1.0,0.5936175888673558,0.7694333630316805,0.0
7.0,2.0,7.0,2.0,0.0,0.6571002964429233,0.453532850292845,0.0
5.0,2.0,1.0,2.0,0.0,0.5675764540165611,0.7624172903892088,0.0
7.0,1.0,1.0,1.0,1.0,0.5794544516234783,0.5433279839287479,0.0
7.0,1.0,1.0,1.0,0.0,0.49694128300077794,0.36426134903859975,0.0
5.0,1.0,1.0,1.0,0.0,0.5267121782717492,0.7245705336382855,0.0
2.0,1.0,5.0,1.0,0.0,0.558772053928692,0.7383516724866581,0.0
3.0,1.0,1.0,1.0,0.0,0.645470888456738,0.6816165294219445,0.0
3.0,1.0,1.0,1.0,0.0,0.6984504162161569,0.8644248342505705,0.0
5.0,1.0,1.0,1.0,0.0,0.5884703704797936,0.7951148256288859,0.0
3.0,1.0,1.0,1.0,0.0,0.6584100657168372,0.7821537988507572,0.0
3.0,1.0,1.0,1.0,0.0,0.6027471183660706,0.7163271760392576,0.0
3.0,1.0,1.0,1.0,0.0,0.6792361519792962,0.2368747364198356,0.0
2.0,1.0,1.0,1.0,0.0,0.6585873596470702,0.8190069781892221,0.0
2.0,1.0,1.0,1.0,0.0,0.6089311114489107,0.7537569522696259,0.0
2.0,1.0,7.0,1.0,0.0,0.6552070787958737,0.7039504345496397,0.0
7.0,7.0,7.0,1.0,0.0,0.4243736874859732,0.554539933326808,0.0
2.0,1.0,1.0,1.0,0.0,0.5899125955600749,0.7675439231282581,0.0
2.0,1.0,1.0,1.0,0.0,0.5577065760675595,0.4922550657128824,0.0
7.0,1.0,1.0,1.0,1.0,0.6480138169277909,0.7268671957126855,0.0
2.0,1.0,1.0,1.0,0.0,0.9234547096589116,0.6825423569460014,0.0
5.0,1.0,1.0,1.0,0.0,0.6585428634261099,0.8191485071146191,0.0
2.0,1.0,1.0,1.0,0.0,0.6519081672622367,0.8201480808193082,0.0
7.0,1.0,1.0,1.0,0.0,0.3268003653953277,0.4594463280012207,0.0
7.0,1.0,1.0,1.0,1.0,0.6048015700372016,0.7849260243995957,0.0
3.0,1.0,1.0,1.0,0.0,0.5966916926886148,0.6463193797093679,0.0
7.0,1.0,1.0,1.0,1.0,0.6093984545988684,0.8193152533238788,0.0
2.0,1.0,5.0,1.0,0.0,0.565662086041355,0.7271669610408367,0.0
5.0,1.0,1.0,1.0,0.0,0.6321198849776675,0.7644388951452044,0.0
6.0,1.0,1.0,1.0,2.0,0.6232797244667632,0.8647209032341436,0.0
3.0,1.0,1.0,1.0,0.0,0.4993972871255332,0.6250601087227919,0.0
7.0,2.0,7.0,2.0,1.0,0.8249937242351733,0.9076272656764672,0.0
3.0,2.0,7.0,2.0,0.0,0.6711119706997549,0.7862066517149202,0.0
7.0,1.0,5.0,1.0,0.0,0.8855743468463206,0.957467280492054,0.0
3.0,1.0,7.0,1.0,0.0,0.7769190164251585,0.9245175231291398,0.0
2.0,1.0,7.0,1.0,0.0,0.6630599071072439,0.8420639375936076,0.0
5.0,2.0,7.0,2.0,0.0,0.6734590114407624,0.7474407372883292,0.0
3.0,2.0,1.0,2.0,0.0,0.6001459591841796,0.7545162964355967,0.0
3.0,2.0,1.0,2.0,0.0,0.5802858570374099,0.7133687861511788,0.0
7.0,1.0,1.0,2.0,1.0,0.5897217410696634,0.7210204164880025,0.0
1.0,2.0,1.0,2.0,0.0,0.7872457600465843,0.4631387297740446,0.0
5.0,2.0,1.0,2.0,0.0,0.7651796908244695,0.905765638712154,0.0
3.0,2.0,1.0,2.0,0.0,0.4015283846124156,0.6490997700725956,0.0
