DATE,TIME,CLASS_OF_ACCIDENT,IMPACT_TYPE,ENVIRONMENT,LIGHT,ROAD_SURFACE_CONDITION,TRAFFIC_CONTROL_CONDITION,NO_OF_PEDESTRIANS,X,Y,Highway,Month,categorical_TRAFFIC_CONTROL_01,categorical_TRAFFIC_CONTROL_02,categorical_TRAFFIC_CONTROL_03,categorical_TRAFFIC_CONTROL_04,categorical_TRAFFIC_CONTROL_07,categorical_TRAFFIC_CONTROL_08,categorical_TRAFFIC_CONTROL_09,categorical_TRAFFIC_CONTROL_11,categorical_ACCIDENT_LOCATION_01,categorical_ACCIDENT_LOCATION_02,categorical_ACCIDENT_LOCATION_03,categorical_ACCIDENT_LOCATION_04,categorical_ACCIDENT_LOCATION_05,categorical_ACCIDENT_LOCATION_06,categorical_ACCIDENT_LOCATION_07,categorical_Seasons_Fall,categorical_Seasons_Spring,categorical_Seasons_Summer,categorical_Seasons_Winter
2018-09-12,09:39:00,03,07,01,01,01,01,0,353673.6249,5018424.461,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-11,17:50:00,03,04,01,01,01,00,0,367424.6617,5031354.695,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-12,10:03:00,03,03,01,01,01,,0,363742.172,5026472.315,False,September,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018-09-12,11:45:00,03,07,01,01,01,,0,374782.6206,5032807.02,True,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-12,12:52:00,02,03,01,01,01,01,0,373364.7431,5029424.57,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-10,12:20:00,02,01,01,01,01,01,0,368805.72799999994,5031047.617,False,September,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-11,15:20:00,03,04,01,01,01,00,0,372267.0332,5027083.437,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-12,13:11:00,03,04,01,01,01,01,0,379860.7783,5036471.788,False,September,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2018-09-12,13:15:00,03,03,01,01,01,01,0,370155.7706,5015960.505,False,September,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2018-09-11,,03,06,01,00,01,,0,351389.8357,5020051.231000001,False,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-12,13:57:00,02,05,01,01,01,01,0,349675.4805,5017365.426,False,September,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2018-09-12,,03,06,01,00,01,,0,366609.4653,5029438.423,False,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-12,14:16:00,02,03,01,01,01,,0,372762.2735,5032142.817,False,September,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018-09-12,15:06:00,03,03,01,01,01,01,0,374674.744,5028499.541999999,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-12,15:21:00,03,02,01,01,01,01,0,371092.6522,5030527.646000001,False,September,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2018-09-28,11:00:00,03,04,01,01,01,,0,372736.2039,5024740.305,False,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-26,10:40:00,02,07,02,01,02,01,1,381870.5525,5035883.624,False,September,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2018-09-18,16:49:00,03,04,01,01,01,01,0,368739.6453,5032034.692,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-13,16:02:00,03,03,01,01,01,01,0,370072.6379,5033065.776000001,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-18,16:55:00,03,03,01,01,01,,0,373358.472,5023424.627,False,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-26,10:45:00,03,02,01,01,01,,0,363329.8828,5028053.277,False,September,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018-09-10,,03,06,00,00,01,,0,363497.2739,5015543.6219999995,False,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-18,17:23:00,03,05,01,01,01,,0,364829.461,5029380.228,False,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-13,19:00:00,03,06,01,05,01,,0,368556.081,5029169.847,False,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-26,11:00:00,03,04,01,01,01,,0,369620.1198,5033372.255,False,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-28,12:20:00,03,02,01,01,01,00,0,373258.6569,5034331.524,False,September,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2018-09-13,16:22:00,03,05,01,01,01,01,0,366106.1955,5015395.2069999995,False,September,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2018-09-18,17:44:00,02,03,01,01,01,01,0,375507.8034,5026406.586,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-26,11:30:00,03,04,02,01,02,00,0,368591.6476,5032273.527,False,September,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-28,12:37:00,03,02,01,01,01,,0,373101.2481,5027176.461,False,September,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018-09-28,12:53:00,03,04,01,01,01,01,0,368373.6369,5031798.268999999,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-28,13:19:00,02,05,01,01,01,,0,370619.2909,5032734.558,False,September,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018-09-27,19:00:00,03,06,01,05,01,,0,364117.722,5015888.853999999,False,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-28,13:54:00,03,03,01,01,01,01,0,364358.6832,5024890.373,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-28,14:54:00,03,04,01,01,01,,0,367595.3337,5028981.696,False,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-28,15:05:00,02,05,01,01,01,00,0,360698.7366,5025069.577,False,September,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2018-09-28,15:27:00,02,07,01,01,01,,0,381800.2906,5026257.547,False,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-28,15:55:00,03,03,01,01,01,01,0,362512.6808,5015143.432,False,September,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
2018-09-28,16:19:00,03,04,01,01,01,,0,370817.5841,5031026.742,True,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-28,16:30:00,03,03,01,01,01,01,0,367094.6577,5029106.696,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-28,16:30:00,03,03,01,01,01,01,0,368036.7654,5021945.532,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-28,16:50:00,03,03,01,01,01,01,0,378794.7445,5033314.565,False,September,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-28,15:15:00,03,06,01,01,01,,0,351359.7452,5018521.853,False,September,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018-09-28,17:15:00,02,03,01,01,01,,0,371568.1098,5032838.58,False,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-28,17:52:00,03,03,01,01,01,01,0,354989.6359,5019202.473,False,September,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-28,17:53:00,03,03,01,01,01,01,0,366106.2357,5015395.274,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-28,15:55:00,03,05,01,01,01,01,0,369541.7114,5029283.533,False,September,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2018-09-28,19:28:00,03,03,02,07,02,,0,369323.4473,5033431.113,False,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-28,19:39:00,02,03,02,07,02,01,0,363933.6995,5014784.425,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-28,19:39:00,03,05,02,07,02,01,0,356781.8932,5015891.429,False,September,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2018-09-28,19:42:00,03,05,02,07,02,01,0,370311.7187,5032270.548,False,September,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2018-09-28,19:46:00,03,04,02,07,02,,0,368116.5351,5030930.62,False,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-28,21:45:00,03,03,02,07,02,01,0,381870.8158,5035883.536,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-28,21:55:00,03,03,02,07,02,01,0,364130.7284,5028867.6,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-28,22:34:00,03,03,02,07,02,,0,359835.0477,5014729.238,True,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-21,11:30:00,03,03,02,01,02,,0,365864.8546,5026742.761,False,September,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018-09-29,08:40:00,03,03,01,01,01,01,0,382890.6849,5038666.487,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-29,09:33:00,03,03,01,01,01,,0,375258.00700000004,5033191.057,False,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-29,09:56:00,03,07,01,01,01,,0,338521.2095,5012726.941000001,False,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-28,,03,06,01,00,01,,0,361646.5879,5014162.268999999,False,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-29,13:09:00,02,01,01,01,01,,0,387646.6251,5023243.029,False,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-29,10:27:00,02,03,01,01,01,,0,379744.5615,5033797.728,False,September,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018-09-29,10:30:00,03,02,01,01,01,01,0,384682.8577,5039285.593,False,September,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2018-09-29,10:54:00,03,06,01,01,02,,0,372433.48600000003,5034878.7,False,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-29,10:56:00,03,03,01,01,01,,0,373986.2665,5032230.978,False,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-29,11:16:00,03,03,01,01,01,,0,365227.7129,5021730.07,False,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-28,13:20:00,03,03,01,01,01,,0,379216.8721,5036950.6680000005,False,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-29,12:11:00,03,06,02,01,02,,0,355342.7205,5015618.348999999,False,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-29,12:32:00,03,04,01,01,01,01,0,376280.7405,5031841.563999999,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-29,12:32:00,03,04,01,01,01,,0,374679.0359,5032753.666,False,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-29,12:43:00,02,01,01,01,02,,0,376752.7703,5015338.887,False,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-29,13:00:00,03,03,02,01,02,01,0,350267.5782,5016713.4969999995,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-29,13:48:00,03,07,01,01,01,,0,368554.6836,5032334.392,False,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-29,13:49:00,03,04,01,01,01,01,0,364275.713,5027493.522,False,September,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2018-09-29,13:49:00,03,02,01,01,01,01,0,364286.9566,5014761.757,False,September,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2018-09-25,12:46:00,03,03,02,01,02,01,0,368108.9873,5027766.466,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-29,14:49:00,03,03,01,01,01,,0,379608.6385,5033783.7360000005,False,September,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018-09-29,15:04:00,03,03,01,01,01,,0,370687.8625,5030602.135,False,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-29,13:30:00,03,04,01,01,01,,0,368454.2769,5033133.773,False,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-29,17:05:00,03,03,02,01,02,01,0,370684.7863,5030592.502,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-29,17:41:00,03,06,01,01,01,,0,372531.3318,5033996.496,False,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-29,18:17:00,02,02,01,01,01,01,0,368367.7822,5029476.593,False,September,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2018-09-29,18:15:00,03,02,01,01,01,01,0,371782.6865,5030113.544,False,September,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2018-09-29,18:29:00,03,03,01,01,01,,0,362880.0459,5017197.352,False,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-29,19:24:00,02,07,01,07,01,01,0,360185.5103,5007832.551,False,September,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-29,19:38:00,03,04,01,05,01,01,0,368248.7008,5032823.589,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-29,19:51:00,03,05,01,07,01,01,0,368315.9328,5032191.978,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-29,20:30:00,03,07,01,07,01,01,0,359085.6276,5004722.326,False,September,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-29,20:43:00,03,05,01,07,02,01,0,368739.7081,5032034.518,False,September,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2018-09-29,21:36:00,02,05,01,07,01,01,0,364858.7296,5023725.528,False,September,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2018-09-28,23:00:00,03,04,01,07,01,,0,380264.8088,5037517.556,False,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-29,23:13:00,03,06,01,07,01,,0,371860.5793,5028606.838,False,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-30,01:05:00,03,07,01,07,02,01,0,356001.626,5023937.544,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-13,16:58:00,03,03,01,01,01,01,0,362282.7081,5024441.44,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-18,17:48:00,03,06,01,01,01,,0,372302.4109,5029460.267,False,September,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018-09-26,08:00:00,02,03,01,01,01,01,0,367394.83200000005,5023266.575,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-13,17:33:00,03,03,01,01,01,01,0,360597.74799999996,5022584.488,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-16,14:50:00,03,01,01,01,01,,0,365405.54,5011700.801,False,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-26,11:00:00,03,07,07,01,01,,0,348427.9127,5019174.687,False,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-13,18:05:00,03,05,01,01,01,01,0,363778.6965,5028641.572,False,September,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2018-09-18,16:45:00,03,03,01,01,01,01,0,373110.6693,5032376.636,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-22,,03,06,01,00,01,,0,364993.7618,5026726.867,False,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-13,18:07:00,03,03,01,01,01,01,0,350723.5433,5012792.416999999,False,September,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-18,18:04:00,02,01,01,01,01,01,0,350005.4163,5013641.413,False,September,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2018-09-26,13:37:00,03,01,01,01,01,,0,366835.0892,5028219.727,False,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-13,18:22:00,03,03,01,01,01,01,0,374988.9238,5033486.5819999995,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-18,18:03:00,03,04,01,01,00,,0,366687.0988,5031277.16,False,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-26,13:41:00,03,05,01,01,01,,0,374140.1637,5030684.777,False,September,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018-09-13,18:47:00,02,02,01,01,01,01,0,366407.5834,4999412.219,False,September,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2018-09-18,17:30:00,03,03,01,01,01,00,0,349524.5693,5014330.462,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-26,13:46:00,03,04,02,01,02,,0,372431.8046,5031650.291,True,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-13,19:00:00,03,02,01,01,01,01,0,365113.83700000006,5013068.716,False,September,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2018-09-13,19:08:00,03,05,01,01,01,01,0,370337.7905,5025947.9569999995,False,September,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2018-09-13,19:38:00,02,03,01,07,01,01,0,389860.7731,5042617.563999999,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-13,20:25:00,02,03,01,07,01,01,0,367390.7154,5021523.562,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-13,20:49:00,03,03,01,07,01,01,0,373497.5399,5020419.277,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-13,21:38:00,03,05,01,07,01,01,0,369995.7725,5026851.558,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-13,22:12:00,03,06,01,07,01,,0,369705.1709,5026641.6389999995,False,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-13,22:55:00,03,03,01,07,01,01,0,357391.6206,5014373.437,False,September,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-13,23:22:00,03,04,01,07,01,00,0,357391.6174,5014373.489,False,September,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-14,02:44:00,03,07,01,07,01,,0,364580.1815,5027540.057,True,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-14,03:05:00,02,07,01,07,01,,1,364550.5203,5014104.44,False,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-14,08:07:00,03,04,01,01,01,01,0,375507.7981,5026406.563,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-14,09:13:00,02,03,01,01,01,,0,375021.0155,5033011.996,False,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-14,08:21:00,02,06,01,01,01,,0,351704.0755,5020559.8780000005,False,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-14,08:37:00,03,05,01,01,01,01,0,373705.6435,5030406.563,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-14,08:55:00,03,04,01,01,01,,0,369925.3311,5027047.259,False,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-14,09:35:00,03,05,01,01,01,01,0,372146.6597,5034108.643999999,False,September,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2018-09-14,10:58:00,02,02,01,01,01,01,0,365445.6026,5028595.679,False,September,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2018-09-14,11:29:00,03,03,01,01,02,01,0,348596.2106,5014562.881,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-14,11:45:00,03,03,01,01,01,01,0,368121.1281,5026647.453,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-14,13:19:00,02,03,01,01,02,01,0,373099.6126,5030005.441000001,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-14,12:00:00,03,02,01,01,01,02,0,364887.4405,5026361.621,False,September,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-14,13:24:00,03,04,01,01,01,01,0,366160.7063,5030464.569,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-14,13:34:00,02,07,01,01,01,01,1,368734.7048,5028581.466,False,September,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2018-09-14,13:47:00,02,02,01,01,01,01,0,366064.7345,5022022.429,False,September,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2018-09-14,13:58:00,03,04,01,01,01,01,0,369654.8152,5033359.306,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-13,13:35:00,03,03,01,01,01,01,0,369715.0455,5028627.445,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-14,14:14:00,03,06,01,01,01,,0,364524.4032,5015409.237,False,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-14,14:27:00,03,03,01,01,01,,0,366585.5814,5029494.359,False,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-14,14:28:00,03,04,01,01,01,01,0,366106.2993,5015395.032,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-14,14:40:00,03,03,01,01,01,01,0,368396.6184,5032621.83,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-14,14:58:00,02,03,01,01,01,01,0,366428.7812,5030626.688,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-14,15:02:00,03,03,01,01,01,01,0,362282.6978,5024441.428,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-14,15:28:00,03,03,01,01,01,01,0,364742.5558,5025129.593,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-14,15:40:00,03,06,01,01,01,,0,375376.2617,5031464.188999999,False,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-14,15:45:00,02,05,01,01,01,01,0,363419.5585,5021826.583000001,False,September,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2018-09-14,15:56:00,03,03,01,01,01,,0,375260.3973,5027013.393999999,False,September,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018-09-14,16:13:00,03,05,01,01,01,01,0,368074.7115,5030658.569,False,September,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2018-09-14,07:17:00,03,03,01,01,01,01,0,372531.0628,5031410.907,True,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-14,17:21:00,03,05,01,01,01,01,0,364894.7033,5027700.544,False,September,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2018-09-13,18:20:00,03,03,01,05,01,,0,365041.596,5018013.998,False,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-14,17:57:00,02,07,01,01,01,01,2,369561.2959,5028415.218,False,September,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2018-09-14,15:30:00,03,02,01,01,01,01,0,373255.69299999997,5029373.633,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-14,18:16:00,02,03,01,01,01,01,0,367107.6348,5022081.5,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-14,18:23:00,03,03,01,01,01,01,0,363080.6537,5016732.426,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-14,18:36:00,03,04,01,05,01,01,0,380572.7068,5035315.512,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-14,18:41:00,03,03,01,05,01,01,0,379015.7303,5033439.529,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-14,18:10:00,03,02,01,01,01,01,0,366662.5404,5029787.808999999,False,September,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2018-09-14,19:04:00,03,0,01,01,01,01,0,374507.6666,5033198.6280000005,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-14,19:00:00,03,04,01,01,01,01,0,368393.7443,5030486.566000001,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-14,19:44:00,03,05,01,07,01,01,0,380940.7733,5036250.524,False,September,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2018-09-18,18:58:00,03,03,01,05,01,01,0,370750.7019,5032749.558999999,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-18,19:36:00,03,04,01,05,01,,0,363021.3296,5026519.961,False,September,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-09-26,13:50:00,03,03,02,01,02,01,0,359718.7408,5019554.585,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-09-18,20:15:00,03,04,01,07,01,01,0,379860.6899,5036471.612,False,September,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2018-09-26,13:53:00,02,07,01,01,01,01,1,368802.2855,5033234.347,False,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
